address_sk,address_id,line1,line2,city,province_id,postal_code,country_code,address_type,created_at
1918,2914,Calle 5732,Piso 10 Dto C,CABA,1,2781,AR,home,2025-10-28 17:05:44
1919,2915,Calle 2085,,Córdoba,2,9081,AR,home,2025-10-28 17:05:44
1920,2916,Calle 2623,Piso 10 Dto A,CABA,1,4640,AR,home,2025-10-28 17:05:44
1921,2917,Calle 9228,,Villa Carlos Paz,2,8052,AR,home,2025-10-28 17:05:44
1922,2918,Calle 5426,,Mar del Plata,1,5976,AR,home,2025-10-28 17:05:44
1923,2919,Calle 8016,Piso 5 Dto C,San Rafael,4,1383,AR,home,2025-10-28 17:05:44
1924,2920,Calle 8948,,Río Cuarto,2,7859,AR,home,2025-10-28 17:05:44
1925,2921,Calle 356,,Godoy Cruz,4,2692,AR,home,2025-10-28 17:05:44
1926,2922,Calle 9749,,Mendoza,4,2273,AR,home,2025-10-28 17:05:44
1927,2923,Calle 3903,Piso 10 Dto A,Santa Fe,3,5244,AR,home,2025-10-28 17:05:44
1928,2924,Calle 9582,,Córdoba,2,6709,AR,home,2025-10-28 17:05:44
1929,2925,Calle 108,Piso 3 Dto A,CABA,1,2101,AR,home,2025-10-28 17:05:44
1930,2926,Calle 5430,,La Plata,1,4706,AR,home,2025-10-28 17:05:44
1931,2927,Calle 548,Piso 4 Dto B,Mar del Plata,1,4410,AR,home,2025-10-28 17:05:44
1932,2928,Calle 3158,,Rosario,3,7457,AR,home,2025-10-28 17:05:44
1933,2929,Calle 119,Piso 9 Dto A,Córdoba,2,9820,AR,home,2025-10-28 17:05:44
1934,2930,Calle 4428,,La Plata,1,8279,AR,home,2025-10-28 17:05:44
1935,2931,Calle 5130,,Santa Fe,3,1924,AR,home,2025-10-28 17:05:44
1936,2932,Calle 6578,Piso 4 Dto A,La Plata,1,8533,AR,home,2025-10-28 17:05:44
1937,2933,Calle 2623,Piso 2 Dto A,Villa Carlos Paz,2,3986,AR,home,2025-10-28 17:05:44
1938,2934,Calle 3329,,Río Cuarto,2,3169,AR,home,2025-10-28 17:05:44
1939,2935,Calle 3754,Piso 2 Dto B,CABA,1,4803,AR,home,2025-10-28 17:05:44
1940,2936,Calle 4491,,La Plata,1,9334,AR,home,2025-10-28 17:05:44
1941,2937,Calle 2325,Piso 12 Dto A,CABA,1,2973,AR,home,2025-10-28 17:05:44
1942,2938,Calle 434,,Rosario,3,9733,AR,home,2025-10-28 17:05:44
1943,2939,Calle 4432,,CABA,1,2734,AR,home,2025-10-28 17:05:44
1944,2940,Calle 5438,Piso 6 Dto A,CABA,1,2541,AR,home,2025-10-28 17:05:44
1945,2941,Calle 1645,,CABA,1,5907,AR,home,2025-10-28 17:05:44
1946,2942,Calle 8478,Piso 8 Dto B,Córdoba,2,3288,AR,home,2025-10-28 17:05:44
1947,2943,Calle 6134,Piso 12 Dto C,CABA,1,3151,AR,home,2025-10-28 17:05:44
1948,2944,Calle 8934,Piso 4 Dto C,San Rafael,4,6264,AR,home,2025-10-28 17:05:44
1949,2945,Calle 2955,Piso 12 Dto A,Rafaela,3,9892,AR,home,2025-10-28 17:05:44
1950,2946,Calle 8073,,La Plata,1,4423,AR,home,2025-10-28 17:05:44
1951,2947,Calle 9660,Piso 9 Dto B,Rafaela,3,2560,AR,home,2025-10-28 17:05:44
1952,2948,Calle 2719,Piso 6 Dto B,Rosario,3,8099,AR,home,2025-10-28 17:05:44
1953,2949,Calle 5465,Piso 11 Dto C,Mar del Plata,1,9639,AR,home,2025-10-28 17:05:44
1954,2950,Calle 8872,Piso 3 Dto B,Mar del Plata,1,8828,AR,home,2025-10-28 17:05:44
1955,2951,Calle 295,Piso 12 Dto C,CABA,1,7519,AR,home,2025-10-28 17:05:44
1956,2952,Calle 2758,,Mar del Plata,1,6224,AR,home,2025-10-28 17:05:44
1957,2953,Calle 6420,,Mar del Plata,1,3828,AR,home,2025-10-28 17:05:44
1958,2954,Calle 1742,Piso 9 Dto A,Rosario,3,7647,AR,home,2025-10-28 17:05:44
1959,2955,Calle 7328,Piso 3 Dto C,Santa Fe,3,4091,AR,home,2025-10-28 17:05:44
1960,2956,Calle 209,,Rafaela,3,5025,AR,home,2025-10-28 17:05:44
1961,2957,Calle 9395,,Mar del Plata,1,1220,AR,home,2025-10-28 17:05:44
1962,2958,Calle 7265,Piso 1 Dto A,Mar del Plata,1,7529,AR,home,2025-10-28 17:05:44
1963,2959,Calle 863,Piso 10 Dto B,La Plata,1,4181,AR,home,2025-10-28 17:05:44
1964,2960,Calle 645,,La Plata,1,2226,AR,home,2025-10-28 17:05:44
1965,2961,Calle 9420,Piso 4 Dto A,Córdoba,2,4289,AR,home,2025-10-28 17:05:44
1966,2962,Calle 2627,,Córdoba,2,2422,AR,home,2025-10-28 17:05:44
1967,2963,Calle 767,,CABA,1,8559,AR,home,2025-10-28 17:05:44
1968,2964,Calle 6554,,Villa Carlos Paz,2,7848,AR,home,2025-10-28 17:05:44
1969,2965,Calle 2127,,La Plata,1,9613,AR,home,2025-10-28 17:05:44
1970,2966,Calle 5335,,Mar del Plata,1,4274,AR,home,2025-10-28 17:05:44
1971,2967,Calle 6974,,La Plata,1,2823,AR,home,2025-10-28 17:05:44
1972,2968,Calle 6724,Piso 2 Dto A,Mendoza,4,5638,AR,home,2025-10-28 17:05:44
1973,2969,Calle 2249,,Godoy Cruz,4,7374,AR,home,2025-10-28 17:05:44
1974,2970,Calle 1906,Piso 12 Dto A,La Plata,1,3927,AR,home,2025-10-28 17:05:44
1975,2971,Calle 8575,Piso 6 Dto B,La Plata,1,1518,AR,home,2025-10-28 17:05:44
1976,2972,Calle 4113,,Rosario,3,1737,AR,home,2025-10-28 17:05:44
1977,2973,Calle 7756,,Rosario,3,9382,AR,home,2025-10-28 17:05:44
1978,2974,Calle 8101,,CABA,1,3825,AR,home,2025-10-28 17:05:44
1979,2975,Calle 2764,,Córdoba,2,8295,AR,home,2025-10-28 17:05:44
1980,2976,Calle 1275,,La Plata,1,5401,AR,home,2025-10-28 17:05:44
1981,2977,Calle 3218,Piso 9 Dto B,La Plata,1,8350,AR,home,2025-10-28 17:05:44
1982,2978,Calle 8783,,La Plata,1,7201,AR,home,2025-10-28 17:05:44
1983,2979,Calle 680,Piso 5 Dto C,Mar del Plata,1,3833,AR,home,2025-10-28 17:05:44
1984,2980,Calle 4362,,Mar del Plata,1,1052,AR,home,2025-10-28 17:05:44
1985,2981,Calle 5128,Piso 8 Dto C,La Plata,1,3857,AR,home,2025-10-28 17:05:44
1986,2982,Calle 3842,,La Plata,1,1532,AR,home,2025-10-28 17:05:44
1987,2983,Calle 4291,,CABA,1,5992,AR,home,2025-10-28 17:05:44
1988,2984,Calle 6727,Piso 12 Dto A,Rafaela,3,4639,AR,home,2025-10-28 17:05:44
1989,2985,Calle 4292,Piso 5 Dto A,Mar del Plata,1,1839,AR,home,2025-10-28 17:05:44
1990,2986,Calle 8884,Piso 8 Dto C,Córdoba,2,7809,AR,home,2025-10-28 17:05:44
1991,2987,Calle 2153,,Santa Fe,3,7621,AR,home,2025-10-28 17:05:44
1992,2988,Calle 6026,,Mendoza,4,9510,AR,home,2025-10-28 17:05:44
1993,2989,Calle 9977,,Rafaela,3,3443,AR,home,2025-10-28 17:05:44
1994,2990,Calle 2736,,Mar del Plata,1,9470,AR,home,2025-10-28 17:05:44
1995,2991,Calle 7446,Piso 11 Dto C,Mar del Plata,1,1334,AR,home,2025-10-28 17:05:44
1996,2992,Calle 6749,Piso 7 Dto A,Godoy Cruz,4,1598,AR,home,2025-10-28 17:05:44
1997,2993,Calle 4375,,Villa Carlos Paz,2,4461,AR,home,2025-10-28 17:05:44
1998,2994,Calle 7210,,Mar del Plata,1,7628,AR,home,2025-10-28 17:05:44
1999,2995,Calle 8979,,Córdoba,2,7891,AR,home,2025-10-28 17:05:44
2000,2996,Calle 9415,,Santa Fe,3,1264,AR,home,2025-10-28 17:05:44
2001,2997,Calle 8308,,Mar del Plata,1,9231,AR,home,2025-10-28 17:05:44
2002,2998,Calle 6345,Piso 8 Dto A,Córdoba,2,4348,AR,home,2025-10-28 17:05:44
2003,2999,Calle 8439,Piso 12 Dto C,Córdoba,2,7550,AR,home,2025-10-28 17:05:44
2004,3000,Calle 5287,Piso 1 Dto C,Villa Carlos Paz,2,3261,AR,home,2025-10-28 17:05:44
2005,3001,Calle 7462,Piso 1 Dto B,Rafaela,3,2273,AR,home,2025-10-28 17:05:44
2006,3002,Calle 7255,Piso 1 Dto B,Rafaela,3,4374,AR,home,2025-10-28 17:05:44
2007,3003,Calle 6590,,Rosario,3,8775,AR,home,2025-10-28 17:05:44
2008,3004,Calle 9525,,San Rafael,4,9790,AR,home,2025-10-28 17:05:44
2009,3005,Calle 2522,Piso 7 Dto C,Mar del Plata,1,4343,AR,home,2025-10-28 17:05:44
2010,3006,Calle 100,Piso 9 Dto B,La Plata,1,5299,AR,home,2025-10-28 17:05:44
2011,3007,Calle 2585,,La Plata,1,2427,AR,home,2025-10-28 17:05:44
2012,3008,Calle 9856,,Godoy Cruz,4,5624,AR,home,2025-10-28 17:05:44
2013,3009,Calle 6858,Piso 8 Dto A,Rafaela,3,3943,AR,home,2025-10-28 17:05:44
2014,3010,Calle 7196,Piso 4 Dto A,Río Cuarto,2,5234,AR,home,2025-10-28 17:05:44
2015,3011,Calle 3802,Piso 9 Dto C,La Plata,1,5019,AR,home,2025-10-28 17:05:44
2016,3012,Calle 1235,,Río Cuarto,2,7787,AR,home,2025-10-28 17:05:44
2017,3013,Calle 6331,Piso 11 Dto B,CABA,1,4633,AR,home,2025-10-28 17:05:44
2018,3014,Calle 8646,,Mar del Plata,1,7219,AR,home,2025-10-28 17:05:44
2019,3015,Calle 2326,,Rafaela,3,6383,AR,home,2025-10-28 17:05:44
2020,3016,Calle 760,,La Plata,1,3557,AR,home,2025-10-28 17:05:44
2021,3017,Calle 7312,,Córdoba,2,9407,AR,home,2025-10-28 17:05:44
2022,3018,Calle 1075,Piso 8 Dto A,Mar del Plata,1,3461,AR,home,2025-10-28 17:05:44
2023,3019,Calle 9016,Piso 3 Dto C,La Plata,1,5901,AR,home,2025-10-28 17:05:44
2024,3020,Calle 316,Piso 8 Dto A,CABA,1,4012,AR,home,2025-10-28 17:05:44
2025,3021,Calle 1234,,Córdoba,2,7930,AR,home,2025-10-28 17:05:44
2026,3022,Calle 1806,Piso 3 Dto B,Villa Carlos Paz,2,7421,AR,home,2025-10-28 17:05:44
2027,3023,Calle 8690,,CABA,1,2966,AR,home,2025-10-28 17:05:44
2028,3024,Calle 6903,Piso 4 Dto C,CABA,1,5597,AR,home,2025-10-28 17:05:44
2029,3025,Calle 6251,,Mar del Plata,1,5146,AR,home,2025-10-28 17:05:44
2030,3026,Calle 7939,,San Rafael,4,1179,AR,home,2025-10-28 17:05:44
2031,3027,Calle 2337,Piso 5 Dto A,Rafaela,3,4521,AR,home,2025-10-28 17:05:44
2032,3028,Calle 1475,Piso 3 Dto A,Río Cuarto,2,6967,AR,home,2025-10-28 17:05:44
2033,3029,Calle 4363,Piso 10 Dto B,Mar del Plata,1,1963,AR,home,2025-10-28 17:05:44
2034,3030,Calle 7355,Piso 1 Dto A,Río Cuarto,2,4969,AR,home,2025-10-28 17:05:44
2035,3031,Calle 5052,Piso 1 Dto B,Mar del Plata,1,4642,AR,home,2025-10-28 17:05:44
2036,3032,Calle 8730,Piso 8 Dto B,CABA,1,1266,AR,home,2025-10-28 17:05:44
2037,3033,Calle 4457,,Rafaela,3,2947,AR,home,2025-10-28 17:05:44
2038,3034,Calle 7402,Piso 8 Dto A,Rafaela,3,5529,AR,home,2025-10-28 17:05:44
2039,3035,Calle 2084,,CABA,1,7244,AR,home,2025-10-28 17:05:44
2040,3036,Calle 8667,,Rafaela,3,3119,AR,home,2025-10-28 17:05:44
2041,3037,Calle 7940,,Río Cuarto,2,1827,AR,home,2025-10-28 17:05:44
2042,3038,Calle 6340,Piso 3 Dto A,Mar del Plata,1,3110,AR,home,2025-10-28 17:05:44
2043,3039,Calle 1191,Piso 8 Dto C,La Plata,1,3898,AR,home,2025-10-28 17:05:44
2044,3040,Calle 9999,,Santa Fe,3,9981,AR,home,2025-10-28 17:05:44
2045,3041,Calle 7823,Piso 7 Dto C,Mar del Plata,1,9117,AR,home,2025-10-28 17:05:44
2046,3042,Calle 7108,,Villa Carlos Paz,2,5047,AR,home,2025-10-28 17:05:44
2047,3043,Calle 8574,,CABA,1,2567,AR,home,2025-10-28 17:05:44
2048,3044,Calle 3107,,Mar del Plata,1,3065,AR,home,2025-10-28 17:05:44
2049,3045,Calle 1090,,CABA,1,8641,AR,home,2025-10-28 17:05:44
2050,3046,Calle 1104,,Mar del Plata,1,1553,AR,home,2025-10-28 17:05:44
2051,3047,Calle 1159,,Río Cuarto,2,1273,AR,home,2025-10-28 17:05:44
2052,3048,Calle 8122,Piso 6 Dto A,Mar del Plata,1,3169,AR,home,2025-10-28 17:05:44
2053,3049,Calle 7124,Piso 11 Dto B,Río Cuarto,2,5868,AR,home,2025-10-28 17:05:44
2054,3050,Calle 2219,Piso 5 Dto A,Río Cuarto,2,3479,AR,home,2025-10-28 17:05:44
2055,3051,Calle 5519,Piso 4 Dto A,CABA,1,7989,AR,home,2025-10-28 17:05:44
2056,3052,Calle 4277,Piso 9 Dto C,Córdoba,2,3049,AR,home,2025-10-28 17:05:44
2057,3053,Calle 6063,,Mendoza,4,1070,AR,home,2025-10-28 17:05:44
2058,3054,Calle 4031,Piso 11 Dto A,La Plata,1,7692,AR,home,2025-10-28 17:05:44
2059,3055,Calle 7056,Piso 10 Dto B,Mar del Plata,1,3505,AR,home,2025-10-28 17:05:44
2060,3056,Calle 5073,Piso 4 Dto B,Rosario,3,5220,AR,home,2025-10-28 17:05:44
2061,3057,Calle 3696,,Villa Carlos Paz,2,8899,AR,home,2025-10-28 17:05:44
2062,3058,Calle 209,Piso 1 Dto B,Rosario,3,9124,AR,home,2025-10-28 17:05:44
2063,3059,Calle 8132,,Córdoba,2,7865,AR,home,2025-10-28 17:05:44
2064,3060,Calle 2939,Piso 1 Dto A,Rafaela,3,2162,AR,home,2025-10-28 17:05:44
2065,3061,Calle 3441,,CABA,1,5886,AR,home,2025-10-28 17:05:44
2066,3062,Calle 4507,,Santa Fe,3,5438,AR,home,2025-10-28 17:05:44
2067,3063,Calle 8758,,La Plata,1,6164,AR,home,2025-10-28 17:05:44
2068,3064,Calle 7708,,Mendoza,4,2168,AR,home,2025-10-28 17:05:44
2069,3065,Calle 9132,Piso 6 Dto A,Río Cuarto,2,4914,AR,home,2025-10-28 17:05:44
2070,3066,Calle 5688,Piso 2 Dto B,Rafaela,3,7283,AR,home,2025-10-28 17:05:44
2071,3067,Calle 9913,Piso 2 Dto C,Mendoza,4,9337,AR,home,2025-10-28 17:05:44
2072,3068,Calle 1296,,Mar del Plata,1,6258,AR,home,2025-10-28 17:05:44
2073,3069,Calle 6430,,Mar del Plata,1,2916,AR,home,2025-10-28 17:05:44
2074,3070,Calle 7747,Piso 1 Dto A,La Plata,1,1185,AR,home,2025-10-28 17:05:44
2075,3071,Calle 5104,,Rosario,3,9840,AR,home,2025-10-28 17:05:44
2076,3072,Calle 9900,,Mendoza,4,3919,AR,home,2025-10-28 17:05:44
2077,3073,Calle 3425,Piso 10 Dto B,Rosario,3,3626,AR,home,2025-10-28 17:05:44
2078,3074,Calle 8913,Piso 9 Dto B,La Plata,1,1344,AR,home,2025-10-28 17:05:44
2079,3075,Calle 2484,,CABA,1,6536,AR,home,2025-10-28 17:05:44
2080,3076,Calle 4629,,Godoy Cruz,4,4337,AR,home,2025-10-28 17:05:44
2081,3077,Calle 2166,,La Plata,1,8674,AR,home,2025-10-28 17:05:44
2082,3078,Calle 8244,Piso 9 Dto A,CABA,1,8985,AR,home,2025-10-28 17:05:44
2083,3079,Calle 9149,,Mar del Plata,1,1672,AR,home,2025-10-28 17:05:44
2084,3080,Calle 1519,Piso 9 Dto C,Río Cuarto,2,4643,AR,home,2025-10-28 17:05:44
2085,3081,Calle 2380,,Mar del Plata,1,2576,AR,home,2025-10-28 17:05:44
2086,3082,Calle 5547,Piso 9 Dto A,Mar del Plata,1,3670,AR,home,2025-10-28 17:05:44
2087,3083,Calle 1955,Piso 2 Dto C,Mar del Plata,1,1529,AR,home,2025-10-28 17:05:44
2088,3084,Calle 2604,Piso 3 Dto A,San Rafael,4,4700,AR,home,2025-10-28 17:05:44
2089,3085,Calle 7822,Piso 5 Dto B,Villa Carlos Paz,2,5854,AR,home,2025-10-28 17:05:44
2090,3086,Calle 8714,,Córdoba,2,4222,AR,home,2025-10-28 17:05:44
2091,3087,Calle 4740,,CABA,1,6553,AR,home,2025-10-28 17:05:44
2092,3088,Calle 7962,,Villa Carlos Paz,2,7675,AR,home,2025-10-28 17:05:44
2093,3089,Calle 9441,Piso 7 Dto A,Mar del Plata,1,4802,AR,home,2025-10-28 17:05:44
2094,3090,Calle 1208,Piso 12 Dto C,La Plata,1,1269,AR,home,2025-10-28 17:05:44
2095,3091,Calle 7347,Piso 1 Dto A,Mar del Plata,1,9469,AR,home,2025-10-28 17:05:44
2096,3092,Calle 6445,Piso 4 Dto A,CABA,1,7484,AR,home,2025-10-28 17:05:44
2097,3093,Calle 6078,,CABA,1,8027,AR,home,2025-10-28 17:05:44
2098,3094,Calle 8930,,Rafaela,3,4544,AR,home,2025-10-28 17:05:44
2099,3095,Calle 962,,Córdoba,2,3345,AR,home,2025-10-28 17:05:44
2100,3096,Calle 4298,,Mar del Plata,1,8537,AR,home,2025-10-28 17:05:44
2101,3097,Calle 9789,,Río Cuarto,2,4058,AR,home,2025-10-28 17:05:44
2102,3098,Calle 8740,,Mar del Plata,1,8593,AR,home,2025-10-28 17:05:44
2103,3099,Calle 4838,Piso 11 Dto B,Godoy Cruz,4,5478,AR,home,2025-10-28 17:05:44
2104,3100,Calle 9124,Piso 10 Dto B,La Plata,1,6396,AR,home,2025-10-28 17:05:44
2105,3101,Calle 9134,,CABA,1,9978,AR,home,2025-10-28 17:05:44
2106,3102,Calle 8674,Piso 4 Dto B,La Plata,1,6409,AR,home,2025-10-28 17:05:44
2107,3103,Calle 2751,Piso 10 Dto C,Mendoza,4,3447,AR,home,2025-10-28 17:05:44
2108,3104,Calle 858,Piso 6 Dto C,La Plata,1,7224,AR,home,2025-10-28 17:05:44
2109,3105,Calle 1681,Piso 7 Dto A,La Plata,1,9876,AR,home,2025-10-28 17:05:44
2110,3106,Calle 4856,,CABA,1,7907,AR,home,2025-10-28 17:05:44
2111,3107,Calle 5789,Piso 2 Dto B,CABA,1,1445,AR,home,2025-10-28 17:05:44
2112,3108,Calle 72,,CABA,1,2477,AR,home,2025-10-28 17:05:44
2113,3109,Calle 5178,Piso 7 Dto A,CABA,1,9627,AR,home,2025-10-28 17:05:44
2114,3110,Calle 2113,Piso 3 Dto B,Villa Carlos Paz,2,2229,AR,home,2025-10-28 17:05:44
2115,3111,Calle 5040,Piso 8 Dto C,La Plata,1,1927,AR,home,2025-10-28 17:05:44
2116,3112,Calle 5987,Piso 4 Dto A,San Rafael,4,8660,AR,home,2025-10-28 17:05:44
2117,3113,Calle 2018,,La Plata,1,9596,AR,home,2025-10-28 17:05:44
2118,3114,Calle 4921,,Mar del Plata,1,8039,AR,home,2025-10-28 17:05:44
2119,3115,Calle 9073,Piso 4 Dto A,CABA,1,9108,AR,home,2025-10-28 17:05:44
2120,3116,Calle 7537,,Río Cuarto,2,7131,AR,home,2025-10-28 17:05:44
2121,3117,Calle 3980,Piso 12 Dto C,CABA,1,8766,AR,home,2025-10-28 17:05:44
2122,3118,Calle 98,,CABA,1,3686,AR,home,2025-10-28 17:05:44
2123,3119,Calle 8010,,Villa Carlos Paz,2,3353,AR,home,2025-10-28 17:05:44
2124,3120,Calle 2184,Piso 4 Dto C,Mar del Plata,1,5736,AR,home,2025-10-28 17:05:44
2125,3121,Calle 2186,,Mar del Plata,1,7468,AR,home,2025-10-28 17:05:44
2126,3122,Calle 3062,Piso 5 Dto A,Mar del Plata,1,8756,AR,home,2025-10-28 17:05:44
2127,3123,Calle 2613,Piso 4 Dto C,Río Cuarto,2,3305,AR,home,2025-10-28 17:05:44
2128,3124,Calle 2988,,Mar del Plata,1,5118,AR,home,2025-10-28 17:05:44
2129,3125,Calle 3095,Piso 4 Dto A,Mar del Plata,1,5806,AR,home,2025-10-28 17:05:44
2130,3126,Calle 8105,,La Plata,1,1148,AR,home,2025-10-28 17:05:44
2131,3127,Calle 1378,Piso 6 Dto B,La Plata,1,3078,AR,home,2025-10-28 17:05:44
2132,3128,Calle 5302,,La Plata,1,4305,AR,home,2025-10-28 17:05:44
2133,3129,Calle 483,Piso 1 Dto C,Mendoza,4,5658,AR,home,2025-10-28 17:05:44
2134,3130,Calle 3020,,CABA,1,3101,AR,home,2025-10-28 17:05:44
2135,3131,Calle 3578,Piso 4 Dto A,La Plata,1,9294,AR,home,2025-10-28 17:05:44
2136,3132,Calle 4895,,Godoy Cruz,4,8257,AR,home,2025-10-28 17:05:44
2137,3133,Calle 858,,La Plata,1,6489,AR,home,2025-10-28 17:05:44
2138,3134,Calle 4985,Piso 3 Dto C,Mar del Plata,1,2389,AR,home,2025-10-28 17:05:44
2139,3135,Calle 4875,,Río Cuarto,2,9127,AR,home,2025-10-28 17:05:44
2140,3136,Calle 7117,,Mar del Plata,1,8012,AR,home,2025-10-28 17:05:44
2141,3137,Calle 9326,,La Plata,1,1225,AR,home,2025-10-28 17:05:44
2142,3138,Calle 3128,Piso 9 Dto C,La Plata,1,7611,AR,home,2025-10-28 17:05:44
2143,3139,Calle 1163,Piso 5 Dto C,San Rafael,4,5378,AR,home,2025-10-28 17:05:44
2144,3140,Calle 9605,,Río Cuarto,2,8936,AR,home,2025-10-28 17:05:44
2145,3141,Calle 1268,Piso 5 Dto C,Río Cuarto,2,1563,AR,home,2025-10-28 17:05:44
2146,3142,Calle 4622,,Rosario,3,3341,AR,home,2025-10-28 17:05:44
2147,3143,Calle 4860,,Santa Fe,3,4644,AR,home,2025-10-28 17:05:44
2148,3144,Calle 2143,,Rosario,3,2709,AR,home,2025-10-28 17:05:44
2149,3145,Calle 5562,,Río Cuarto,2,1066,AR,home,2025-10-28 17:05:44
2150,3146,Calle 7159,,La Plata,1,3252,AR,home,2025-10-28 17:05:44
2151,3147,Calle 4984,,Rafaela,3,3647,AR,home,2025-10-28 17:05:44
2152,3148,Calle 8258,,La Plata,1,9411,AR,home,2025-10-28 17:05:44
2153,3149,Calle 3360,Piso 8 Dto C,CABA,1,1947,AR,home,2025-10-28 17:05:44
2154,3150,Calle 1105,,Villa Carlos Paz,2,7298,AR,home,2025-10-28 17:05:44
2155,3151,Calle 4185,Piso 10 Dto C,Mendoza,4,7566,AR,home,2025-10-28 17:05:44
2156,3152,Calle 9822,Piso 9 Dto B,Mar del Plata,1,1401,AR,home,2025-10-28 17:05:44
2157,3153,Calle 7272,Piso 10 Dto B,Mar del Plata,1,4158,AR,home,2025-10-28 17:05:44
2158,3154,Calle 7288,Piso 3 Dto A,CABA,1,2955,AR,home,2025-10-28 17:05:44
2159,3155,Calle 9404,,Rosario,3,7294,AR,home,2025-10-28 17:05:44
2160,3156,Calle 6860,Piso 6 Dto B,CABA,1,8366,AR,home,2025-10-28 17:05:44
2161,3157,Calle 5416,Piso 8 Dto C,La Plata,1,6283,AR,home,2025-10-28 17:05:44
2162,3158,Calle 8087,,Santa Fe,3,5174,AR,home,2025-10-28 17:05:44
2163,3159,Calle 113,Piso 1 Dto B,CABA,1,6530,AR,home,2025-10-28 17:05:44
2164,3160,Calle 8700,,Santa Fe,3,6855,AR,home,2025-10-28 17:05:44
2165,3161,Calle 4184,,La Plata,1,3869,AR,home,2025-10-28 17:05:44
2166,3162,Calle 1126,Piso 9 Dto C,Santa Fe,3,5851,AR,home,2025-10-28 17:05:44
2167,3163,Calle 3303,Piso 9 Dto B,CABA,1,1278,AR,home,2025-10-28 17:05:44
2168,3164,Calle 7700,,Santa Fe,3,8415,AR,home,2025-10-28 17:05:44
2169,3165,Calle 3179,Piso 1 Dto C,Godoy Cruz,4,5387,AR,home,2025-10-28 17:05:44
2170,3166,Calle 6738,,San Rafael,4,6452,AR,home,2025-10-28 17:05:44
2171,3167,Calle 8761,Piso 4 Dto A,Mar del Plata,1,2133,AR,home,2025-10-28 17:05:44
2172,3168,Calle 199,,Mar del Plata,1,8792,AR,home,2025-10-28 17:05:44
2173,3169,Calle 7979,Piso 3 Dto B,Rafaela,3,3504,AR,home,2025-10-28 17:05:44
2174,3170,Calle 5941,Piso 7 Dto C,CABA,1,9628,AR,home,2025-10-28 17:05:44
2175,3171,Calle 7603,Piso 4 Dto B,CABA,1,9063,AR,home,2025-10-28 17:05:44
2176,3172,Calle 9389,,Mendoza,4,5115,AR,home,2025-10-28 17:05:44
2177,3173,Calle 8987,Piso 1 Dto A,Rafaela,3,1017,AR,home,2025-10-28 17:05:44
2178,3174,Calle 4429,,Villa Carlos Paz,2,4821,AR,home,2025-10-28 17:05:44
2179,3175,Calle 9839,Piso 3 Dto B,Mar del Plata,1,1287,AR,home,2025-10-28 17:05:44
2180,3176,Calle 2517,,La Plata,1,8209,AR,home,2025-10-28 17:05:44
2181,3177,Calle 7157,Piso 8 Dto B,Mar del Plata,1,2862,AR,home,2025-10-28 17:05:44
2182,3178,Calle 4380,,La Plata,1,4300,AR,home,2025-10-28 17:05:44
2183,3179,Calle 2116,Piso 10 Dto B,Mar del Plata,1,9426,AR,home,2025-10-28 17:05:44
2184,3180,Calle 2608,,La Plata,1,3757,AR,home,2025-10-28 17:05:44
2185,3181,Calle 5908,Piso 12 Dto C,Mar del Plata,1,5586,AR,home,2025-10-28 17:05:44
2186,3182,Calle 4793,,La Plata,1,8265,AR,home,2025-10-28 17:05:44
2187,3183,Calle 6601,,Villa Carlos Paz,2,2416,AR,home,2025-10-28 17:05:44
2188,3184,Calle 1480,,Mar del Plata,1,5831,AR,home,2025-10-28 17:05:44
2189,3185,Calle 5569,Piso 10 Dto B,Santa Fe,3,9990,AR,home,2025-10-28 17:05:44
2190,3186,Calle 3860,,Mendoza,4,4605,AR,home,2025-10-28 17:05:44
2191,3187,Calle 8235,,Mar del Plata,1,3805,AR,home,2025-10-28 17:05:44
2192,3188,Calle 928,Piso 1 Dto C,Mar del Plata,1,6183,AR,home,2025-10-28 17:05:44
2193,3189,Calle 8883,Piso 11 Dto C,Rafaela,3,1911,AR,home,2025-10-28 17:05:44
2194,3190,Calle 7318,Piso 10 Dto B,La Plata,1,2156,AR,home,2025-10-28 17:05:44
2195,3191,Calle 5143,,La Plata,1,9923,AR,home,2025-10-28 17:05:44
2196,3192,Calle 7413,Piso 12 Dto A,Córdoba,2,9424,AR,home,2025-10-28 17:05:44
2197,3193,Calle 5250,,CABA,1,5956,AR,home,2025-10-28 17:05:44
2198,3194,Calle 6400,,Mar del Plata,1,9282,AR,home,2025-10-28 17:05:44
2199,3195,Calle 6735,,Villa Carlos Paz,2,3548,AR,home,2025-10-28 17:05:44
2200,3196,Calle 1299,Piso 3 Dto A,Villa Carlos Paz,2,2782,AR,home,2025-10-28 17:05:44
2201,3197,Calle 9874,Piso 1 Dto C,Mar del Plata,1,2445,AR,home,2025-10-28 17:05:44
2202,3198,Calle 1635,Piso 3 Dto C,Rafaela,3,2610,AR,home,2025-10-28 17:05:44
2203,3199,Calle 8003,Piso 1 Dto B,Rosario,3,1600,AR,home,2025-10-28 17:05:44
2204,3200,Calle 2162,,Mar del Plata,1,3358,AR,home,2025-10-28 17:05:44
2205,3201,Calle 3669,Piso 5 Dto C,Córdoba,2,5977,AR,home,2025-10-28 17:05:44
